,city,school_name,school_rating,school_address,school_url,school_type,school_grades,school_total_students,school_teacher_ratio,school_district,English,Math,Science,pre_k_school,elementary_school,middle_school,high_school,ratio_bins,lat,lon,altitude,Asian,Black,Filipino,Hispanic,Native American,Pacific Islander,Two or more races,Unspecified,White
238,LongBeach,Maple Village Waldorf School,Unrated,"4017 East 6th Street, Long Beach, CA, 90814",https://www.greatschools.org/california/long-beach/25487-Maple-Village-Waldorf-School/,Private,PK-8,118.0,Unknown,Private,,,,True,True,True,False,Unknown,33.773589242424244,-118.14559175757576,0.0,,,,,,,,,
239,LongBeach,Beach High-Intensive Learning Program,Unrated,"3701 East Willow Street, Long Beach, CA, 90815",https://www.greatschools.org/california/long-beach/25750-Beach-High-Intensive-Learning-Program/,Public district,9-12,154.0,13:1,Long Beach Unified School District,47.0,32.0,22.0,False,False,False,True,10-15,33.80444830884199,-118.14923883556462,0.0,3%,15%,3%,68%,,1%,1%,3%,6%
240,LongBeach,Reid High School,Unrated,"2153 West Hill Street, Long Beach, CA, 90810",https://www.greatschools.org/california/long-beach/2598-Reid-High-School/,Public district,11-12,208.0,24:1,Long Beach Unified School District,4.0,1.0,1.0,False,False,False,True,21-30,33.79746985,-118.218225143434,0.0,1%,17%,3%,72%,<1%,2%,1%,3%,1%
241,LongBeach,Seat of Wisdom Academy,Unrated,"3510 Farnham Avenue, Long Beach, CA, 90808",https://www.greatschools.org/california/long-beach/26018-Seat-Of-Wisdom-Academy/,Private,K-11,,Unknown,Private,,,,False,True,True,True,Unknown,33.820153128185154,-118.0637178146718,0.0,,,,,,,,,
242,LongBeach,True Social Justice Academy,Unrated,"905 Atlantic Avenue, Long Beach, CA, 90813",https://www.greatschools.org/california/long-beach/26037-True-Social-Justice-Academy/,Private,6-12,,Unknown,Private,,,,False,False,True,True,Unknown,33.7784313877551,-118.18511395918368,0.0,,,,,,,,,
243,LongBeach,First Lutheran Christian Preschool,Unrated,"905 Atlantic, Long Beach, CA, 90813",https://www.greatschools.org/california/long-beach/26449-First-Lutheran-Christian-Preschool/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.7784313877551,-118.18511395918368,0.0,,,,,,,,,
244,LongBeach,Bayshore Co-op Preschool,Unrated,"5431 E Ocean Blvd., Long Beach, CA, 90803",https://www.greatschools.org/california/long-beach/26455-Bayshore-Co-Op-Preschool/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.75306369430572,-118.13143286058946,0.0,,,,,,,,,
245,LongBeach,Barton Child Development Center,Unrated,"4310 Long Beach Boulevard #200, Long Beach, CA, 90807",https://www.greatschools.org/california/long-beach/27326-Barton-Child-Development-Center/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,,,,,,,,,,,,
246,LongBeach,Williams Family Child Care Center,Unrated,"1635 East 56th Street, Long Beach, CA, 90805",https://www.greatschools.org/california/long-beach/27702-Williams-Family-Child-Care-Center/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.857737829591656,-118.1728671740252,0.0,,,,,,,,,
247,LongBeach,Galicia Child Care Center,Unrated,"1339 North Peterson Avenue, Long Beach, CA, 90813",https://www.greatschools.org/california/long-beach/27704-Galicia-Child-Care-Center/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,,,,,,,,,,,,
248,LongBeach,Herrera Family Child Care Center,Unrated,"737 West Hill Street, Long Beach, CA, 90806",https://www.greatschools.org/california/long-beach/27705-Herrera-Family-Child-Care-Center/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.79720489795918,-118.2009014489796,0.0,,,,,,,,,
249,LongBeach,Abilty First-Newport Mesa Prog,Unrated,"3770 East Willow Street, Long Beach, CA, 90815",https://www.greatschools.org/california/long-beach/27805-Abilty-First-Newport-Mesa-Prog/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.80422014281854,-118.1488384979438,0.0,,,,,,,,,
250,LongBeach,Ymca-Grtr Lb Los Altos Brnch,Unrated,"1720 North Bellflower Boulevard, Long Beach, CA, 90815",https://www.greatschools.org/california/long-beach/27929-Ymca-Grtr-Lb-Los-Altos-Brnch/,Private,PK-K,,Unknown,Private,,,,True,False,False,False,Unknown,33.787438183673466,-118.12353730612244,0.0,,,,,,,,,
251,LongBeach,Ymca Glb-Longfellow,Unrated,"4949 Atlantic Avenue, Long Beach, CA, 90805",https://www.greatschools.org/california/long-beach/27978-Ymca-Glb-Longfellow/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.846064262626264,-118.1850435050505,0.0,,,,,,,,,
252,LongBeach,Silver Bear Pre-School,Unrated,"2700 East 7th Street, Long Beach, CA, 90804",https://www.greatschools.org/california/long-beach/28193-Silver-Bear-Pre-School/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.775253,-118.159901,0.0,,,,,,,,,
253,LongBeach,St Lucy Pre-School,Unrated,"2320 Cota Avenue, Long Beach, CA, 90810",https://www.greatschools.org/california/long-beach/28360-St-Lucy-Pre-School/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.79925919649507,-118.21642625353353,0.0,,,,,,,,,
254,LongBeach,Webster Head Start,Unrated,"1755 West 32nd Way, Long Beach, CA, 90810",https://www.greatschools.org/california/long-beach/28753-Webster-Head-Start/,Private,PK-K,,Unknown,Private,,,,True,False,False,False,Unknown,33.81622255102041,-118.21590402040816,0.0,,,,,,,,,
255,LongBeach,Bundle Of Joy Day Care Center,Unrated,"4829 Long Beach Boulevard, Long Beach, CA, 90805",https://www.greatschools.org/california/long-beach/29046-Bundle-Of-Joy-Day-Care-Center/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.844306,-118.19304128571429,0.0,,,,,,,,,
256,LongBeach,Mccraw Family Day Care Center,Unrated,"250 East 68th Street, Long Beach, CA, 90805",https://www.greatschools.org/california/long-beach/29070-Mccraw-Family-Day-Care-Center/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.877623132363375,-118.1987126551823,0.0,,,,,,,,,
257,LongBeach,St Pauls Lutheran Pre-School,Unrated,"2285 Palo Verde Avenue, Long Beach, CA, 90815",https://www.greatschools.org/california/long-beach/29265-St-Pauls-Lutheran-Pre-School/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.7982491,-118.1080141,0.0,,,,,,,,,
258,LongBeach,St Clair Child Care Center,Unrated,"2900 East 56th Way, Long Beach, CA, 90805",https://www.greatschools.org/california/long-beach/29633-St-Clair-Child-Care-Center/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.858494,-118.157558,0.0,,,,,,,,,
259,LongBeach,Elliott Day Care,Unrated,"2114 Stevely Avenue, Long Beach, CA, 90815",https://www.greatschools.org/california/long-beach/29695-Elliott-Day-Care/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.79417395544198,-118.09160213649552,0.0,,,,,,,,,
260,LongBeach,Tucker Head Start,Unrated,"Orange Avenue, Long Beach, CA, 90755",https://www.greatschools.org/california/long-beach/29706-Tucker-Head-Start/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.7969194,-118.1763422,0.0,,,,,,,,,
261,LongBeach,Rainbow In A Cloud Cdc,Unrated,"Po Box 40117, Long Beach, CA, 90804",https://www.greatschools.org/california/long-beach/29730-Rainbow-In-A-Cloud-Cdc/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,,,,,,,,,,,,
262,LongBeach,Cdi Head Start -Small World,Unrated,"Po Box 5517, Long Beach, CA, 90805",https://www.greatschools.org/california/long-beach/29760-Cdi-Head-Start--Small-World/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,,,,,,,,,,,,
263,LongBeach,Cdi Head Start-Randle,Unrated,"Po Box 5517, Long Beach, CA, 90805",https://www.greatschools.org/california/long-beach/29762-Cdi-Head-Start-Randle/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,,,,,,,,,,,,
264,LongBeach,Cdi Head Start-Bethune,Unrated,"Po Box 5517, Long Beach, CA, 90805",https://www.greatschools.org/california/long-beach/29763-Cdi-Head-Start-Bethune/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,,,,,,,,,,,,
265,LongBeach,Cdi Head Start-Mary B Henry,Unrated,"Po Box 5517, Long Beach, CA, 90805",https://www.greatschools.org/california/long-beach/29765-Cdi-Head-Start-Mary-B-Henry/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,,,,,,,,,,,,
266,LongBeach,Cdi Head Start-Cesar Chavez,Unrated,"Po Box 5517, Long Beach, CA, 90805",https://www.greatschools.org/california/long-beach/29770-Cdi-Head-Start-Cesar-Chavez/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,,,,,,,,,,,,
267,LongBeach,Cdi Head Start-Bright Stars,Unrated,"Po Box 5517, Long Beach, CA, 90805",https://www.greatschools.org/california/long-beach/29771-Cdi-Head-Start-Bright-Stars/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,,,,,,,,,,,,
268,LongBeach,Elm Street Head Start,Unrated,"1425 Elm Avenue, Long Beach, CA, 90813",https://www.greatschools.org/california/long-beach/29902-Elm-Street-Head-Start/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.78435244897959,-118.18809173469388,0.0,,,,,,,,,
269,LongBeach,Sesson Child Care Center,Unrated,"189 East Ellis Street, Long Beach, CA, 90805",https://www.greatschools.org/california/long-beach/29972-Sesson-Child-Care-Center/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.856832749999995,-118.19224225,0.0,,,,,,,,,
270,LongBeach,Ices Education Child Care Center-Birney,Unrated,"Po Box 3033, Long Beach, CA, 90803",https://www.greatschools.org/california/long-beach/29997-Ices-Education-Child-Care-Center-Birney/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,,,,,,,,,,,,
271,LongBeach,Little Owl Pre-School,Unrated,"3426 Linden Avenue, Long Beach, CA, 90813",https://www.greatschools.org/california/long-beach/30277-Little-Owl-Pre-School/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.81927393877551,-118.18635446938777,0.0,,,,,,,,,
272,LongBeach,Un Mundo De Amigos Pre-School,Unrated,"1480 Long Beach Boulevard, Long Beach, CA, 90813",https://www.greatschools.org/california/long-beach/30297-Un-Mundo-De-Amigos-Pre-School/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.7851192195122,-118.18928619512197,0.0,,,,,,,,,
273,LongBeach,Kidz R Us Community Child Care Center,Unrated,"1115 East Market Street, Long Beach, CA, 90805",https://www.greatschools.org/california/long-beach/30377-Kidz-R-Us-Community-Child-Care-Center/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.85444210526316,-118.178725,0.0,,,,,,,,,
274,LongBeach,Fun 2 Learn Pre-School,Unrated,"5942 Orange Avenue, Long Beach, CA, 90805",https://www.greatschools.org/california/long-beach/30386-Fun-2-Learn-Pre-School/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.86306311764706,-118.1771995882353,0.0,,,,,,,,,
275,LongBeach,Creative Minds Christian Academy,Unrated,"6380 Orange Avenue, Long Beach, CA, 90805",https://www.greatschools.org/california/long-beach/30396-Creative-Minds-Christian-Academy/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.870527,-118.177249,0.0,,,,,,,,,
276,LongBeach,All About Kids Learning Center,Unrated,"1310 East Artesia Boulevard, Long Beach, CA, 90805",https://www.greatschools.org/california/long-beach/30404-All-About-Kids-Learning-Center/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.87452945762712,-118.17640425423728,0.0,,,,,,,,,
277,LongBeach,Bixby Oaks Child Care Center,Unrated,"3832 Long Beach Boulevard, Long Beach, CA, 90807",https://www.greatschools.org/california/long-beach/30446-Bixby-Oaks-Child-Care-Center/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.827881727272725,-118.18925481818182,0.0,,,,,,,,,
278,LongBeach,Open Door Enrichment Child Care Center,Unrated,"132 East Artesia Boulevard, Long Beach, CA, 90805",https://www.greatschools.org/california/long-beach/30463-Open-Door-Enrichment-Child-Care-Center/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.87419530612245,-118.2019693265306,0.0,,,,,,,,,
279,LongBeach,Spectrum Center- Long Beach Middle Market Street,Unrated,"1022 East Market Street, Long Beach, CA, 90805",https://www.greatschools.org/california/long-beach/33156-Spectrum-Center--Long-Beach-Middle-Market-Street/,Private,K-12,114.0,Unknown,Private,,,,False,True,True,True,Unknown,33.854431657894736,-118.18047868421051,0.0,,,,,,,,,
280,LongBeach,St Cornelius Elementary,Unrated,"3330 North Bellflower Boulevard, Long Beach, CA, 90808",https://www.greatschools.org/california/long-beach/33159-St-Cornelius-Elementary/,Private,PK-8,327.0,Unknown,Private,,,,True,True,True,False,Unknown,33.7882985,-118.1242461,0.0,,,,,,,,,
281,LongBeach,United Faith Community Day Care Center,Unrated,"6934 Long Beach Boulevard, Long Beach, CA, 90805",https://www.greatschools.org/california/long-beach/33198-United-Faith-Community-Day-Care-Center/,Private,PK-2,19.0,Unknown,Private,,,,True,True,False,False,Unknown,33.87996178947368,-118.20433778947368,0.0,,,,,,,,,
282,LongBeach,Bethany Baptist Elementary,Unrated,"2244 Clark Avenue, Long Beach, CA, 90815",https://www.greatschools.org/california/long-beach/33386-Bethany-Baptist-Elementary/,Private,PK-8,232.0,Unknown,Private,,,,True,True,True,False,Unknown,33.7961587,-118.1340178,0.0,,,,,,,,,
283,LongBeach,Holy Innocents Elementary School,Unrated,"2500 Pacific Avenue, Long Beach, CA, 90806",https://www.greatschools.org/california/long-beach/7865-Holy-Innocents-Elementary-School/,Private,K-8,203.0,Unknown,Private,,,,False,True,True,False,Unknown,33.802687,-118.193612,0.0,,,,,,,,,
284,LongBeach,St. Anthony Elementary School,Unrated,"855 East 5th Street, Long Beach, CA, 90802",https://www.greatschools.org/california/long-beach/7866-St.-Anthony-Elementary-School/,Private,PK-8,234.0,Unknown,Private,,,,True,True,True,False,Unknown,33.773004388888886,-118.18127016666666,0.0,,,,,,,,,
285,LongBeach,St. Athanasius Elementary School,Unrated,"5377 Linden Avenue, Long Beach, CA, 90805",https://www.greatschools.org/california/long-beach/7867-St.-Athanasius-Elementary-School/,Private,K-8,120.0,Unknown,Private,,,,False,True,True,False,Unknown,33.854219,-118.1859597,0.0,,,,,,,,,
286,LongBeach,St. Cornelius Elementary School,Unrated,"3330 North Bellflower Boulevard, Long Beach, CA, 90808",https://www.greatschools.org/california/long-beach/7868-St.-Cornelius-Elementary-School/,Private,K-8,326.0,Unknown,Private,,,,False,True,True,False,Unknown,33.7882985,-118.1242461,0.0,,,,,,,,,
287,LongBeach,Saint Anthony High School,Unrated,"620 Olive Avenue, Long Beach, CA, 90802",https://www.greatschools.org/california/long-beach/7987-Saint-Anthony-High-School/,Private,9-12,472.0,Unknown,Private,,,,False,False,False,True,Unknown,33.77480548780488,-118.18229,0.0,,,,,,,,,
288,LongBeach,St. Joseph Elementary School,Unrated,"6200 East Willow Street, Long Beach, CA, 90815",https://www.greatschools.org/california/long-beach/8002-St.-Joseph-Elementary-School/,Private,K-8,308.0,Unknown,Private,,,,False,True,True,False,Unknown,33.803149,-118.11084,0.0,,,,,,,,,
289,LongBeach,St. Cyprian Elementary School,Unrated,"5133 East Arbor Road, Long Beach, CA, 90808",https://www.greatschools.org/california/long-beach/8003-St.-Cyprian-Elementary-School/,Private,PK-8,281.0,Unknown,Private,,,,True,True,True,False,Unknown,,,,,,,,,,,,
290,LongBeach,St. Maria Goretti,Unrated,"3950 Palo Verde Avenue, Long Beach, CA, 90808",https://www.greatschools.org/california/long-beach/8019-St.-Maria-Goretti/,Private,PK-8,161.0,Unknown,Private,,,,True,True,True,False,Unknown,33.82940215870572,-118.10767491159234,0.0,,,,,,,,,
291,LongBeach,Our Lady Of Refuge,Unrated,"5210 East Los Coyotes Diagonal, Long Beach, CA, 90815",https://www.greatschools.org/california/long-beach/8034-Our-Lady-Of-Refuge/,Private,K-8,247.0,Unknown,Private,,,,False,True,True,False,Unknown,33.7992976,-118.1300753,0.0,,,,,,,,,
292,LongBeach,St. Lucy School,Unrated,"2320 Cota Avenue, Long Beach, CA, 90810",https://www.greatschools.org/california/long-beach/8056-St.-Lucy-School/,Private,K-8,166.0,Unknown,Private,,,,False,True,True,False,Unknown,33.79925919649507,-118.21642625353353,0.0,,,,,,,,,
293,LongBeach,Bethany Lutheran School,Unrated,"5100 East Arbor Road, Long Beach, CA, 90808",https://www.greatschools.org/california/long-beach/8649-Bethany-Lutheran-School/,Private,K-8,193.0,Unknown,Private,,,,False,True,True,False,Unknown,,,,,,,,,,,,
294,LongBeach,Grace Christian School,Unrated,"3601 Linden Avenue, Long Beach, CA, 90807",https://www.greatschools.org/california/long-beach/8803-Grace-Christian-School/,Private,K-6,151.0,Unknown,Private,,,,False,True,True,False,Unknown,33.822273,-118.186548,0.0,,,,,,,,,
295,LongBeach,Nazarene Christian,Unrated,"5253 Los Coyotes Diagonal, Long Beach, CA, 90815",https://www.greatschools.org/california/long-beach/8974-Nazarene-Christian/,Private,K-8,,Unknown,Private,,,,False,True,True,False,Unknown,33.7947118,-118.1356613,0.0,,,,,,,,,
296,LongBeach,Lakewood Christian Schools,Unrated,"5336 East Arbor Road, Long Beach, CA, 90808",https://www.greatschools.org/california/long-beach/9192-Lakewood-Christian-Schools/,Private,K-8,307.0,Unknown,Private,,,,False,True,True,False,Unknown,,,,,,,,,,,,
297,LongBeach,Gethsemane Baptist Christian,Unrated,"6095 Orange Avenue, Long Beach, CA, 90805",https://www.greatschools.org/california/long-beach/9196-Gethsemane-Baptist-Christian/,Private,PK-10,85.0,Unknown,Private,,,,True,True,True,True,Unknown,33.865364953488374,-118.1774108139535,0.0,,,,,,,,,
298,LongBeach,Los Altos Brethren School,Unrated,"6565 East Stearns Street, Long Beach, CA, 90815",https://www.greatschools.org/california/long-beach/9203-Los-Altos-Brethren-School/,Private,PK-6,180.0,Unknown,Private,,,,True,True,True,False,Unknown,,,,,,,,,,,,
299,LongBeach,Montessori Children's House School,Unrated,"5550 East Atherton Street, Long Beach, CA, 90815",https://www.greatschools.org/california/long-beach/9349-Montessori-Childrens-House-School/,Private,PK-6,70.0,Unknown,Private,,,,True,True,True,False,Unknown,33.7886839,-118.0940163,0.0,,,,,,,,,
300,LongBeach,Creative Arts School,Unrated,"1423 Walnut Avenue, Long Beach, CA, 90813",https://www.greatschools.org/california/long-beach/9374-Creative-Arts-School/,Private,PK,45.0,Unknown,Private,,,,True,False,False,False,Unknown,33.784890346938774,-118.17208632653062,0.0,,,,,,,,,
301,LongBeach,Regency High School,Unrated,"490 West 14th Street, Long Beach, CA, 90813",https://www.greatschools.org/california/long-beach/9862-Regency-High-School/,Private,8-12,42.0,Unknown,Private,,,,False,False,True,True,Unknown,33.78359232653061,-118.19775573469389,0.0,,,,,,,,,
